x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
-0.07186084617979317,-0.019345000372283587,3091964294.8030353,-57192481354.9998,23541236218.028294,104382307926.14311,143276681905.84213,-37091675863.502304,-141201027674.2298,175886254395.54355,-733483956977.404,-234454786242.68668,-1359875100141.8767,-378158975285.9928,-1081463311402.2756,-2626160452160.2866,-3128196715752.311,3295252079516.337
-0.07354174665049415,-0.019797496947881094,3092437714.25737,-57192455756.937294,23540897917.60607,104382384221.52051,143276755818.20865,-37091390354.55677,-141201213959.00787,175886104846.2831,-733483917611.3256,-234454909398.07758,-1359875074572.9023,-378159067233.0302,-1081463249062.2643,-2626160477832.149,-3128196754739.648,3295252042505.494
-0.07524207955985761,-0.02025522460213037,3092911133.4986277,-57192430154.93416,23540559616.93508,104382460515.79489,143276829730.00293,-37091104845.463104,-141201400243.62665,175885955296.82422,-733483878245.2263,-234455032553.46176,-1359875049003.9224,-378159159180.0659,-1081463186722.2523,-2626160503504.0103,-3128196793726.9844,3295252005494.651
-0.07696184490933039,-0.020718183332844933,3093384552.5267754,-57192404548.9904,23540221316.015324,104382536808.96628,143276903641.225,-37090819336.22132,-141201586528.08612,175885805747.1669,-733483838879.1063,-234455155708.8394,-1359875023434.936,-378159251127.09985,-1081463124382.2399,-2626160529175.869,-3128196832714.321,3295251968483.806
-0.07870104270035937,-0.021186373137838273,3093857971.3418126,-57192378939.10602,23539883014.846806,104382613101.03468,143276977551.8749,-37090533826.8314,-141201772812.38632,175885656197.31116,-733483799512.9656,-234455278864.21033,-1359874997865.943,-378159343074.132,-1081463062042.2268,-2626160554847.7275,-3128196871701.6567,3295251931472.961
-0.08045967293439144,-0.021659794014923853,3094331389.9436746,-57192353325.28101,23539544713.429527,104382689392.00008,143277051461.9526,-37090248317.293365,-141201959096.52725,175885506647.25702,-733483760146.8041,-234455402019.57462,-1359874972296.9438,-378159435021.1625,-1081462999702.2129,-2626160580519.585,-3128196910688.9927,3295251894462.115
-0.0822377356128735,-0.022138445961915137,3094804808.3323293,-57192327707.515396,23539206411.763493,104382765681.86249,143277125371.45813,-37089962807.607216,-141202145380.50885,175885357097.0043,-733483720780.6218,-234455525174.9323,-1359874946727.939,-378159526968.19116,-1081462937362.1986,-2626160606191.44,-3128196949676.3286,3295251857451.2695
-0.08403523073725244,-0.02262232897662556,3095278226.507712,-57192302085.80915,23538868109.8487,104382841970.62187,143277199280.39145,-37089677297.77294,-141202331664.3312,175885207546.55316,-733483681414.4188,-234455648330.28333,-1359874921158.927,-378159618915.2181,-1081462875022.1837,-2626160631863.294,-3128196988663.6626,3295251820440.423
-0.08585215830897522,-0.023111443056868537,3095751644.469854,-57192276460.1623,23538529807.68516,104382918258.27824,143277273188.7526,-37089391787.79056,-141202517947.99423,175885057995.90353,-733483642048.1951,-234455771485.62766,-1359874895589.9092,-378159710862.2433,-1081462812682.1682,-2626160657535.1475,-3128197027650.9966,3295251783429.575
-0.08768851832948876,-0.023605788200457486,3096225062.2186904,-57192250830.574844,23538191505.272873,104382994544.83163,143277347096.54153,-37089106277.66005,-141202704231.49796,175884908445.05548,-733483602681.9503,-234455894640.96536,-1359874870020.885,-378159802809.26685,-1081462750342.1519,-2626160683206.9985,-3128197066638.33,3295251746418.727
-0.08954431080024004,-0.024105364405205772,3096698479.7541895,-57192225197.04677,23537853202.61184,104383070830.28204,143277421003.75827,-37088820767.38143,-141202890514.84244,175884758894.00897,-733483563315.6847,-234456017796.29645,-1359874844451.8545,-378159894756.2885,-1081462688002.1346,-2626160708878.8486,-3128197105625.6636,3295251709407.879
-0.09141953572267605,-0.024610171668926775,3097171897.0762844,-57192199559.57809,23537514899.70206,104383147114.62943,143277494910.40283,-37088535256.954704,-141203076798.0276,175884609342.764,-733483523949.3983,-234456140951.62085,-1359874818882.8176,-378159986703.30853,-1081462625662.1171,-2626160734550.6963,-3128197144612.9966,3295251672397.031
-0.09331419309824376,-0.02512020998943382,3097645314.184977,-57192173918.1688,23537176596.54355,104383223397.87376,143277568816.47516,-37088249746.379845,-141203263081.05347,175884459791.32056,-733483484583.0912,-234456264106.9386,-1359874793313.7747,-378160078650.32684,-1081462563322.0989,-2626160760222.5435,-3128197183600.329,3295251635386.1816
-0.09522828292839015,-0.02563547936454026,3098118731.0802336,-57192148272.81891,23536838293.136303,104383299680.0151,143277642721.97525,-37087964235.65689,-141203449363.92004,175884310239.67868,-733483445216.7633,-234456387262.24976,-1359874767744.7249,-378160170597.3433,-1081462500982.08,-2626160785894.3896,-3128197222587.661,3295251598375.3325
-0.09716180521456232,-0.02615597979205939,3098592147.7620525,-57192122623.528404,23536499989.480328,104383375961.05345,143277716626.90314,-37087678724.785835,-141203635646.62735,175884160687.8383,-733483405850.4147,-234456510417.55423,-1359874742175.6687,-378160262544.3581,-1081462438642.0607,-2626160811566.2334,-3128197261574.993,3295251561364.483
-0.09911475995820722,-0.02668171126980452,3099065564.230371,-57192096970.297295,23536161685.57563,104383452240.98878,143277790531.25885,-37087393213.766655,-141203821929.17538,175884011135.79944,-733483366484.0453,-234456633572.85205,-1359874716606.607,-378160354491.371,-1081462376302.0406,-2626160837238.076,-3128197300562.325,3295251524353.6333
